order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,delivery_distance,weather_condition,traffic_condition,order_timestamp
1477238,87727,Blue Ribbon Sushi,Japanese,13.87,Weekend,0.0,28,28,4.3,Stormy,Light,17:20
1478052,77544,Shake Shack,American,24.30,Weekend,4.0,35,16,4.2,Stormy,Heavy,10:06
1477130,365469,Wo Hop Restaurant,Chinese,14.16,Weekend,4.0,22,16,5.3,Clear,Heavy,19:29
1477856,143984,The Smile,American,25.17,Weekend,3.0,31,15,1.4,Cloudy,Moderate,18:37
1477592,87357,Shake Shack,American,31.43,Weekend,5.0,30,19,4.7,Snowy,Light,4:05
1477659,54093,Shake Shack,American,13.00,Weekend,0.0,20,18,3.1,Rainy,Light,15:03
1477661,122852,Blue Ribbon Fried Chicken,American,24.20,Weekend,0.0,28,29,1.2,Stormy,Light,21:17
1477230,284455,Shake Shack,American,12.66,Weekend,5.0,35,24,2.4,Clear,Moderate,20:39
1476624,117810,Momoya,Japanese,6.84,Weekday,0.0,21,24,5.5,Clear,Moderate,19:07
1477832,100778,Spice Thai,Thai,15.86,Weekend,0.0,34,25,4.0,Clear,Light,7:14
1477749,362842,Cafe Habana,Mexican,9.75,Weekday,5.0,34,30,4.8,Rainy,Moderate,18:23
1478037,97346,da Umberto,Italian,7.61,Weekend,0.0,23,26,4.4,Snowy,Moderate,23:01
1477109,208020,Sushi of Gari 46,Japanese,29.05,Weekend,0.0,21,23,1.1,Rainy,Light,19:13
1476902,165110,Room Service,Thai,22.31,Weekend,0.0,22,15,1.8,Cloudy,Light,17:42
1476916,52832,Dickson's Farmstand Meats,American,15.72,Weekend,4.0,23,28,4.7,Snowy,Heavy,4:08
1476703,405334,TAO,Japanese,25.22,Weekend,0.0,26,16,3.5,Stormy,Heavy,13:56
1477785,77306,Xi'an Famous Foods,Chinese,24.30,Weekend,4.0,32,29,3.5,Clear,Light,11:47
1476650,88201,J. G. Melon,American,8.35,Weekend,5.0,29,23,2.1,Stormy,Light,17:22
1476643,88185,Momoya,Japanese,22.85,Weekend,4.0,32,17,1.7,Clear,Moderate,21:30
1477371,369452,UVA Wine Bar & Restaurant,Italian,29.15,Weekend,0.0,29,30,4.4,Rainy,Light,9:37
1476994,141576,Blue Ribbon Sushi Bar & Grill,Japanese,19.35,Weekday,5.0,23,28,4.3,Cloudy,Moderate,10:31
1476934,126134,Jack's Wife Freda,Mediterranean,32.93,Weekend,3.0,21,16,2.3,Clear,Light,22:58
1476954,97370,Momoya,Japanese,14.21,Weekend,0.0,24,30,2.5,Clear,Heavy,3:07
1478160,52832,Donburi-ya,Japanese,15.86,Weekday,5.0,28,28,2.9,Snowy,Light,3:49
1478228,86233,TAO,Japanese,15.28,Weekend,4.0,33,22,1.7,Snowy,Light,6:27
1478002,348096,The Meatball Shop,Italian,12.13,Weekend,5.0,34,16,4.3,Clear,Moderate,0:18
1478112,232542,The Meatball Shop,Italian,22.36,Weekend,4.0,35,21,3.6,Cloudy,Moderate,12:16
1478114,237616,Shake Shack,American,5.68,Weekend,0.0,26,18,4.2,Rainy,Heavy,18:01
1477400,68775,Sushi of Gari Tribeca,Japanese,29.15,Weekend,4.0,22,17,1.5,Rainy,Light,11:02
1478274,374826,Waverly Diner,American,22.80,Weekend,4.0,25,21,1.5,Snowy,Moderate,23:05
1477804,381020,The Meatball Shop,Italian,19.45,Weekend,5.0,21,19,5.1,Cloudy,Moderate,20:50
1477572,150865,Vanessa's Dumpling House,Chinese,15.52,Weekend,5.0,20,23,2.2,Clear,Light,12:11
1476904,60845,Blue Ribbon Sushi,Japanese,25.27,Weekend,3.0,20,20,2.6,Snowy,Moderate,13:14
1477336,94480,The Meatball Shop,Italian,32.93,Weekend,5.0,34,29,3.5,Clear,Light,7:42
1476929,61181,S'MAC,American,24.20,Weekend,0.0,28,17,3.3,Clear,Moderate,5:03
1477812,93505,Rubirosa,Italian,24.20,Weekend,5.0,31,15,3.7,Clear,Heavy,5:55
1477210,182080,Shake Shack,American,14.65,Weekday,0.0,26,33,2.0,Clear,Light,6:44
1477873,370053,Shake Shack,American,12.08,Weekend,3.0,29,24,3.0,Cloudy,Light,22:56
1477858,60052,Rubirosa,Italian,5.77,Weekend,0.0,27,21,5.0,Snowy,Heavy,14:23
1477788,270444,P.J. Clarke's,American,4.71,Weekend,0.0,23,15,2.3,Cloudy,Heavy,17:57
1476711,106968,Blue Ribbon Fried Chicken,American,8.78,Weekend,0.0,22,26,4.9,Clear,Moderate,18:29
1477997,186473,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,3.0,34,25,1.1,Cloudy,Light,17:26
1477523,53503,RedFarm Broadway,Chinese,12.23,Weekend,4.0,21,21,5.1,Rainy,Light,8:58
1476572,356195,Blue Ribbon Fried Chicken,American,29.15,Weekday,5.0,20,29,4.5,Clear,Heavy,6:46
1476895,105460,Burger Joint,American,13.10,Weekend,0.0,22,18,4.3,Rainy,Heavy,15:00
1478236,121905,Chipotle Mexican Grill $1.99 Delivery,Mexican,22.26,Weekend,4.0,21,21,4.6,Stormy,Moderate,20:47
1476628,70456,Parm,Italian,12.56,Weekday,0.0,32,28,5.1,Stormy,Light,21:31
1476927,62626,Sushi of Gari 46,Japanese,13.05,Weekend,0.0,24,22,5.3,Snowy,Moderate,13:37
1477547,242754,Rubirosa,Italian,13.92,Weekend,0.0,29,27,5.0,Snowy,Light,20:24
1478349,229946,Balthazar Boulangerie,French,21.39,Weekend,0.0,35,29,4.4,Snowy,Light,5:31
1477850,216438,Blue Ribbon Sushi,Japanese,29.25,Weekend,0.0,33,17,5.2,Stormy,Heavy,3:18
1478048,101202,Burger Joint,American,12.18,Weekend,4.0,35,15,4.9,Clear,Moderate,14:13
1477133,175290,Shake Shack,American,12.18,Weekend,0.0,26,25,4.5,Snowy,Moderate,22:13
1476746,201471,ilili Restaurant,Middle Eastern,12.66,Weekend,5.0,21,15,5.4,Stormy,Light,20:02
1477724,80531,RedFarm Hudson,Chinese,12.18,Weekend,0.0,24,27,1.8,Cloudy,Heavy,2:41
1476911,74707,Bareburger,American,8.63,Weekend,4.0,21,22,3.5,Rainy,Heavy,0:43
1478292,334373,Tamarind TriBeCa,Indian,12.18,Weekend,0.0,26,30,5.0,Cloudy,Heavy,17:44
1478024,241719,Sushi of Gari Tribeca,Japanese,14.12,Weekend,0.0,21,29,5.4,Cloudy,Moderate,23:41
1478281,58898,Blue Ribbon Sushi,Japanese,16.93,Weekend,4.0,30,25,4.2,Cloudy,Light,12:02
1478009,379538,Parm,Italian,6.79,Weekend,3.0,21,30,2.0,Cloudy,Moderate,18:32
1476898,174437,Han Dynasty,Chinese,29.20,Weekend,0.0,26,30,2.2,Stormy,Light,18:18
1477285,325285,RedFarm Broadway,Chinese,14.02,Weekday,0.0,25,26,2.0,Rainy,Moderate,12:36
1478335,84502,Nobu Next Door,Japanese,25.17,Weekend,4.0,31,29,5.1,Rainy,Light,5:51
1477934,60052,RedFarm Broadway,Chinese,12.61,Weekend,5.0,28,21,5.4,Rainy,Heavy,3:24
1476645,140477,Serafina Fabulous Pizza,Italian,13.68,Weekend,5.0,20,20,1.7,Cloudy,Light,21:30
1477450,79215,Blue Ribbon Sushi,Japanese,11.93,Weekend,3.0,24,21,1.9,Snowy,Light,6:27
1477657,177078,Lantern Thai Kitchen,Thai,13.97,Weekend,0.0,28,29,1.4,Clear,Moderate,21:27
1478135,276431,The Meatball Shop,Italian,14.02,Weekday,5.0,20,27,5.2,Snowy,Heavy,20:58
1477254,58898,Blue Ribbon Sushi,Japanese,8.10,Weekend,5.0,35,18,2.5,Cloudy,Light,16:46
1477705,60397,Jack's Wife Freda,Mediterranean,12.18,Weekend,3.0,33,23,4.2,Rainy,Light,23:54
1477814,62359,Pylos,Mediterranean,35.41,Weekday,4.0,21,29,3.7,Rainy,Light,8:13
1478059,53947,Gaia Italian Cafe,Italian,8.78,Weekend,0.0,25,15,1.7,Snowy,Light,21:56
1478192,54365,Shake Shack,American,16.25,Weekend,5.0,27,23,2.3,Clear,Moderate,13:37
1477743,104130,Blue Ribbon Sushi,Japanese,6.64,Weekend,0.0,23,15,2.5,Clear,Heavy,5:50
1477203,60138,The Meatball Shop,American,15.86,Weekday,5.0,29,26,2.9,Snowy,Light,11:33
1477292,386766,Parm,Italian,17.03,Weekday,3.0,21,27,5.4,Cloudy,Heavy,23:57
1477178,47440,Bareburger,American,24.20,Weekend,4.0,23,23,4.4,Snowy,Moderate,7:58
1478283,167986,J. G. Melon,American,8.25,Weekday,3.0,34,33,1.8,Clear,Light,11:03
1477321,89844,Five Guys Burgers and Fries,American,12.08,Weekend,0.0,20,18,5.0,Cloudy,Light,15:08
1477322,355592,CafÌ© China,Chinese,12.13,Weekend,0.0,27,25,3.0,Stormy,Heavy,18:45
1477879,362961,ilili Restaurant,Middle Eastern,16.49,Weekend,4.0,30,28,5.3,Clear,Moderate,1:28
1476741,318095,Blue Ribbon Sushi Izakaya,Japanese,6.79,Weekend,5.0,32,30,4.6,Snowy,Moderate,23:26
1478303,72639,Sushi of Gari,Japanese,10.72,Weekday,0.0,30,26,5.2,Clear,Light,13:22
1476647,294246,Piccolo Angolo,Italian,19.35,Weekend,0.0,29,29,1.6,Rainy,Light,17:16
1476669,142677,Chola Eclectic Indian Cuisine,Indian,8.73,Weekend,5.0,30,28,1.6,Snowy,Light,19:18
1477049,175101,TAO,Japanese,9.65,Weekend,4.0,25,18,4.5,Stormy,Heavy,8:22
1477602,320493,Vanessa's Dumplings,Chinese,16.78,Weekend,5.0,27,29,4.5,Stormy,Moderate,6:58
1477088,129486,Mamoun's Falafel,Mediterranean,12.61,Weekend,4.0,21,17,3.1,Cloudy,Heavy,7:22
1476964,81405,RedFarm Broadway,Chinese,24.25,Weekend,5.0,29,22,5.5,Stormy,Moderate,17:35
1477981,154464,Westville Hudson,American,11.16,Weekend,4.0,24,20,1.7,Clear,Moderate,7:22
1476717,151191,Pongsri Thai,Thai,20.18,Weekday,0.0,23,25,3.2,Clear,Light,3:37
1477851,66373,Blue Ribbon Sushi Izakaya,Japanese,32.93,Weekend,4.0,21,19,5.5,Stormy,Light,8:09
1478063,367093,Parm,Italian,15.86,Weekday,0.0,30,24,4.9,Cloudy,Light,5:25
1477636,94909,Parm,Italian,12.13,Weekend,4.0,29,26,4.2,Cloudy,Heavy,8:41
1477763,111356,Blue Ribbon Sushi,Japanese,13.87,Weekday,0.0,31,30,5.4,Rainy,Heavy,19:33
1477944,70564,Rubirosa,Italian,14.12,Weekday,3.0,26,27,4.5,Stormy,Moderate,20:29
1478073,121686,TAO,Japanese,24.25,Weekend,4.0,22,21,1.3,Clear,Moderate,12:01
1478357,142356,Blue Ribbon Sushi,Japanese,14.07,Weekday,0.0,35,29,2.5,Clear,Light,7:09
1478055,7567,indikitch,Indian,5.58,Weekend,0.0,35,30,1.5,Stormy,Light,20:19
1476815,39029,Prosperity Dumpling,Chinese,13.63,Weekend,5.0,25,24,1.3,Stormy,Moderate,18:31
1477019,62359,RedFarm Hudson,Chinese,15.52,Weekend,5.0,30,18,4.7,Cloudy,Light,2:37
1477159,283310,Shake Shack,American,8.73,Weekend,0.0,35,17,2.6,Stormy,Light,7:55
1478409,151333,Melt Shop,American,25.27,Weekend,5.0,27,30,5.4,Clear,Light,9:51
1477471,103147,Hot Kitchen,Chinese,29.54,Weekend,5.0,34,28,4.9,Rainy,Moderate,15:47
1476747,115213,Junoon,Indian,9.22,Weekday,0.0,30,32,1.0,Clear,Light,5:44
1477165,128600,Blue Ribbon Fried Chicken,American,15.33,Weekend,0.0,23,15,2.6,Stormy,Moderate,23:57
1477378,115610,Tamarind TriBeCa,Indian,12.13,Weekend,0.0,35,20,5.3,Clear,Light,23:50
1476803,73873,Han Dynasty,Chinese,14.02,Weekend,0.0,24,15,3.9,Stormy,Light,21:48
1477792,270525,The Smile,American,8.39,Weekday,0.0,20,31,2.9,Cloudy,Light,11:49
1478331,42424,Han Dynasty,Chinese,12.13,Weekend,5.0,33,27,2.2,Cloudy,Light,10:30
1478319,84087,The Meatball Shop,Italian,16.49,Weekend,3.0,22,28,1.8,Rainy,Light,0:15
1477090,54081,Osteria Morini,Italian,9.22,Weekday,4.0,29,33,1.2,Clear,Light,11:19
1477623,41136,The Meatball Shop,Italian,19.35,Weekend,0.0,27,20,1.5,Cloudy,Light,20:44
1477098,304509,RedFarm Broadway,Chinese,22.80,Weekday,0.0,33,33,5.5,Clear,Light,20:40
1477399,378482,Shake Shack,American,29.49,Weekend,0.0,34,24,5.0,Cloudy,Moderate,17:28
1476649,38116,Ravagh Persian Grill,Middle Eastern,16.93,Weekend,0.0,33,21,1.4,Clear,Light,16:01
1478288,58231,Rohm Thai,Thai,29.10,Weekend,0.0,31,23,1.8,Clear,Light,22:49
1477719,367051,RedFarm Hudson,Chinese,15.04,Weekend,3.0,35,25,2.3,Clear,Light,14:34
1477816,187187,Momoya,Japanese,11.59,Weekend,3.0,24,29,3.7,Clear,Light,15:24
1477777,73175,Hill Country Fried Chicken,Southern,31.43,Weekday,5.0,25,28,3.5,Rainy,Light,16:51
1476637,49695,Blue Ribbon Fried Chicken,American,18.24,Weekend,0.0,21,16,1.6,Clear,Moderate,20:15
1477349,52327,Nobu Next Door,Japanese,4.47,Weekend,5.0,28,26,2.3,Stormy,Light,23:22
1478222,370656,Vanessa's Dumplings,Chinese,8.98,Weekend,0.0,20,20,4.3,Stormy,Light,7:59
1476774,114400,Shake Shack,American,29.39,Weekday,0.0,23,33,3.8,Clear,Heavy,21:16
1478421,59673,Dig Inn Seasonal Market,American,15.71,Weekday,5.0,27,26,4.3,Clear,Light,11:32
1476775,66636,Shake Shack,American,29.10,Weekday,5.0,29,31,2.1,Stormy,Moderate,21:36
1478087,96921,Bareburger,American,8.39,Weekend,3.0,27,30,2.0,Clear,Heavy,17:49
1476710,65009,Blue Ribbon Sushi Izakaya,Japanese,8.93,Weekend,5.0,28,18,1.7,Clear,Heavy,7:50
1478395,283052,Han Dynasty,Chinese,13.00,Weekend,4.0,32,22,1.0,Stormy,Light,12:49
1478265,52832,Dos Caminos,Mexican,16.06,Weekend,0.0,35,19,1.7,Clear,Heavy,8:22
1476625,348352,Olea,Mediterranean,6.69,Weekday,0.0,20,28,3.1,Snowy,Moderate,6:23
1477413,325272,Shake Shack,American,16.10,Weekend,0.0,28,24,1.8,Cloudy,Light,7:15
1477485,165695,Jack's Wife Freda,Mediterranean,6.69,Weekend,5.0,21,16,4.7,Cloudy,Moderate,14:13
1476708,126026,Nobu Next Door,Japanese,9.51,Weekend,0.0,25,29,3.2,Clear,Heavy,10:28
1477168,352130,TAO,Japanese,12.08,Weekend,0.0,24,30,2.0,Cloudy,Moderate,10:52
1476872,42018,Blue Ribbon Sushi,Japanese,5.82,Weekday,0.0,27,28,1.8,Clear,Light,3:41
1477161,263426,Nobu Next Door,Japanese,9.41,Weekend,0.0,32,30,2.8,Clear,Moderate,10:08
1477799,399520,Xe May Sandwich Shop,Vietnamese,14.07,Weekday,0.0,28,28,2.0,Cloudy,Light,19:40
1477309,64151,Rubirosa,Italian,22.80,Weekday,5.0,32,27,2.7,Stormy,Light,3:12
1478132,74762,Cafeteria,American,12.23,Weekday,0.0,26,25,4.4,Cloudy,Heavy,6:50
1477456,124085,Blue Ribbon Sushi Bar & Grill,Japanese,15.91,Weekend,0.0,31,16,1.9,Rainy,Light,10:01
1477678,102085,Otto Enoteca Pizzeria,Italian,9.61,Weekend,5.0,26,30,2.7,Clear,Light,5:36
1477428,77857,Shake Shack,American,8.00,Weekend,4.0,24,30,4.4,Clear,Light,14:45
1477359,373285,RedFarm Hudson,Chinese,12.08,Weekend,0.0,21,24,5.3,Clear,Light,13:10
1477542,59673,Shake Shack,American,12.08,Weekday,0.0,27,27,4.8,Snowy,Moderate,14:37
1477945,63096,Rubirosa,Italian,14.12,Weekend,0.0,33,15,3.9,Clear,Heavy,22:12
1477211,304365,Sarabeth's Restaurant,American,21.93,Weekend,0.0,25,27,2.3,Cloudy,Light,14:19
1477315,176622,Cafe Mogador,Middle Eastern,15.91,Weekend,5.0,32,15,1.8,Clear,Moderate,1:36
1478058,200631,Amy Ruth's,Southern,7.38,Weekday,4.0,24,29,4.2,Clear,Light,0:55
1476678,91817,Shake Shack,American,21.39,Weekend,4.0,28,18,5.1,Snowy,Moderate,21:19
1478363,138024,Cho Dang Gol,Korean,29.25,Weekend,4.0,23,21,4.6,Clear,Moderate,9:21
1477288,47879,El Parador Cafe,Mexican,13.19,Weekday,5.0,22,28,5.0,Stormy,Moderate,6:16
1478350,132753,Vanessa's Dumplings,Chinese,15.57,Weekend,5.0,33,28,4.2,Clear,Moderate,9:48
1477651,404649,Parm,Italian,19.45,Weekday,0.0,28,28,3.6,Clear,Moderate,19:35
1476977,41246,Shake Shack,American,25.17,Weekend,5.0,27,26,3.5,Cloudy,Moderate,5:56
1477544,113972,RedFarm Hudson,Chinese,19.35,Weekend,4.0,31,15,1.9,Clear,Light,3:39
1477487,209552,TAO,Japanese,12.61,Weekend,5.0,32,24,1.6,Cloudy,Light,4:36
1477187,353331,Chipotle Mexican Grill $1.99 Delivery,Mexican,12.13,Weekend,5.0,34,19,2.3,Clear,Moderate,2:14
1478387,70564,Jack's Wife Freda,Mediterranean,12.08,Weekend,5.0,30,19,5.1,Cloudy,Heavy,9:32
1476955,70001,Dirty Bird to Go,American,12.08,Weekday,0.0,23,32,2.9,Rainy,Light,12:19
1476673,83287,Blue Ribbon Sushi Izakaya,Japanese,9.51,Weekend,0.0,35,21,4.2,Stormy,Heavy,19:59
1476909,366975,Blue Ribbon Sushi Bar & Grill,Japanese,4.85,Weekend,5.0,20,21,3.8,Clear,Heavy,4:34
1478204,64153,Blue Ribbon Fried Chicken,American,14.07,Weekday,4.0,34,24,1.5,Clear,Light,2:35
1476613,65561,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.10,Weekend,5.0,24,28,4.7,Cloudy,Heavy,14:13
1476739,290266,Socarrat Paella Bar,Spanish,25.22,Weekend,5.0,23,20,3.9,Clear,Moderate,21:56
1476617,53513,The Meatball Shop,Italian,31.33,Weekend,3.0,30,15,1.8,Clear,Light,12:50
1477563,385426,Shake Shack,American,17.03,Weekday,5.0,35,32,3.7,Cloudy,Moderate,11:36
1477302,52832,Don's Bogam BBQ & Wine Bar,Korean,12.23,Weekend,0.0,32,20,1.6,Clear,Heavy,12:04
1478217,62161,Tamarind TriBeCa,Indian,6.07,Weekend,4.0,30,17,3.1,Cloudy,Heavy,11:33
1478341,254913,Shake Shack,American,10.82,Weekend,4.0,34,20,4.2,Cloudy,Light,4:52
1477200,289597,Han Dynasty,Chinese,9.51,Weekday,0.0,24,27,2.3,Clear,Moderate,12:15
1476982,47440,Bareburger,American,8.73,Weekend,5.0,21,19,4.7,Cloudy,Moderate,13:44
1478367,100999,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekday,0.0,26,26,4.9,Cloudy,Light,14:16
1477852,74412,da Umberto,Italian,32.98,Weekend,0.0,30,28,2.6,Snowy,Moderate,2:23
1477325,54110,Parm,Italian,19.35,Weekday,4.0,23,26,2.1,Stormy,Light,5:07
1477524,236739,Xi'an Famous Foods,Chinese,19.45,Weekend,5.0,28,18,3.8,Rainy,Moderate,7:16
1477430,182252,Five Leaves,American,6.26,Weekday,5.0,31,26,1.4,Rainy,Light,5:28
1477197,345062,Alidoro,American,12.61,Weekend,0.0,34,22,1.1,Snowy,Moderate,12:26
1476763,142170,RedFarm Broadway,Chinese,13.10,Weekend,4.0,26,22,4.9,Cloudy,Light,16:09
1476893,164131,Tony's Di Napoli,Italian,14.07,Weekend,0.0,22,27,1.4,Snowy,Heavy,1:16
1476884,167828,Shake Shack,American,15.57,Weekend,0.0,35,18,2.5,Clear,Light,18:28
1477693,67345,Bareburger,American,13.05,Weekend,4.0,31,30,2.8,Stormy,Light,19:01
1478170,208186,Blue Ribbon Sushi Izakaya,Japanese,16.44,Weekend,0.0,32,23,4.8,Rainy,Light,21:11
1477676,78939,Blue Ribbon Sushi,Japanese,8.54,Weekend,5.0,34,25,5.0,Rainy,Light,15:02
1477637,227992,Nobu Next Door,Japanese,12.13,Weekend,0.0,28,16,2.9,Clear,Moderate,7:38
1477922,304587,Westville Hudson,American,33.03,Weekend,5.0,25,18,3.6,Clear,Light,6:14
1478151,62941,Cipriani Le Specialita,Italian,5.92,Weekend,5.0,35,30,5.1,Clear,Heavy,0:22
1477219,389155,The Meatball Shop,Italian,32.98,Weekday,3.0,23,25,3.4,Cloudy,Moderate,7:45
1478018,304112,Shake Shack,American,16.25,Weekday,5.0,27,31,1.8,Clear,Heavy,21:31
1477998,90113,Blue Ribbon Sushi,Japanese,29.10,Weekend,5.0,20,16,5.2,Cloudy,Light,16:30
1477170,197832,The Meatball Shop,Italian,12.08,Weekday,0.0,25,28,3.1,Stormy,Light,8:12
1478282,221394,Cafe Habana,Mexican,8.25,Weekend,4.0,21,29,4.0,Rainy,Moderate,17:31
1477826,381020,RedFarm Broadway,Chinese,8.20,Weekend,4.0,31,30,1.7,Clear,Heavy,10:06
1477890,284835,Shake Shack,American,22.36,Weekday,3.0,20,32,2.6,Cloudy,Moderate,15:15
1477045,143511,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.44,Weekday,0.0,33,30,3.3,Rainy,Light,16:34
1478430,133701,The Loop,Japanese,24.30,Weekend,5.0,21,29,3.7,Rainy,Light,18:27
1477160,61181,The Meatball Shop,Italian,8.63,Weekday,4.0,28,27,1.6,Snowy,Light,11:17
1477605,91907,Momoya,Japanese,9.02,Weekend,0.0,21,30,3.2,Snowy,Heavy,0:14
1478351,78939,Blue Ribbon Sushi,Japanese,12.08,Weekend,5.0,31,16,5.2,Clear,Moderate,5:00
1477017,175101,TAO,Japanese,15.76,Weekend,0.0,26,19,1.1,Snowy,Moderate,7:22
1478202,345429,Burger Joint,American,21.88,Weekend,5.0,26,24,3.5,Cloudy,Moderate,3:14
1478053,125262,Barbounia,Mediterranean,5.77,Weekend,0.0,23,23,4.2,Clear,Moderate,8:00
1476933,375704,Shake Shack,American,32.98,Weekend,3.0,22,21,4.8,Clear,Light,20:58
1476656,124596,RedFarm Hudson,Chinese,29.10,Weekday,0.0,27,26,1.4,Clear,Heavy,10:49
1478071,70315,Five Guys Burgers and Fries,American,14.12,Weekend,4.0,28,25,5.3,Clear,Light,5:09
1476800,183520,Blue Ribbon Sushi,Japanese,11.59,Weekend,0.0,26,23,2.9,Rainy,Moderate,12:45
1477568,296554,Blue Ribbon Fried Chicken,American,9.75,Weekday,5.0,23,32,3.3,Cloudy,Light,1:33
1478332,146456,Five Guys Burgers and Fries,American,12.18,Weekend,0.0,22,26,4.7,Snowy,Light,1:09
1477504,71613,Empanada Mama (closed),Mexican,15.57,Weekend,4.0,24,20,2.2,Cloudy,Light,12:30
1477597,49010,Shake Shack,American,24.25,Weekend,5.0,34,24,4.7,Snowy,Heavy,8:44
1478001,64153,Blue Ribbon Fried Chicken,American,31.38,Weekend,3.0,35,20,4.0,Clear,Moderate,19:02
1477127,314480,Shake Shack,American,15.76,Weekday,5.0,30,24,3.5,Snowy,Light,3:38
1477846,52574,Blue Ribbon Sushi,Japanese,24.25,Weekday,5.0,30,26,4.7,Cloudy,Light,12:37
1477297,164131,Tony's Di Napoli,Italian,29.10,Weekend,0.0,26,19,1.2,Rainy,Light,15:30
1477838,52256,Han Dynasty,Chinese,12.08,Weekend,5.0,22,23,2.8,Clear,Light,1:10
1477112,65806,Blue Ribbon Fried Chicken,American,12.13,Weekend,0.0,21,28,5.4,Clear,Light,13:20
1477355,79215,Blue Ribbon Sushi,Japanese,15.86,Weekend,0.0,33,15,2.0,Snowy,Moderate,2:34
1477365,61181,Shake Shack,American,14.07,Weekend,5.0,33,25,1.0,Clear,Light,12:15
1477266,85422,Saravanaa Bhavan,Indian,24.25,Weekday,5.0,29,26,2.1,Stormy,Light,23:58
1477800,344268,Sushi Choshi,Japanese,13.73,Weekend,3.0,35,27,3.1,Clear,Light,17:42
1478428,53543,The Smile,American,12.18,Weekday,5.0,29,27,3.5,Rainy,Moderate,13:26
1478400,353331,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.05,Weekend,0.0,28,27,5.1,Clear,Light,3:28
1478403,294478,RedFarm Broadway,Chinese,32.98,Weekend,4.0,25,15,1.5,Cloudy,Light,13:25
1477970,198802,Cafe Habana,Mexican,6.69,Weekday,5.0,26,31,5.4,Clear,Light,21:44
1476928,58205,The Meatball Shop,Italian,24.30,Weekend,0.0,33,21,3.0,Rainy,Heavy,3:40
1477020,91108,Rubirosa,Italian,7.33,Weekend,5.0,26,22,3.5,Cloudy,Moderate,10:16
1477973,245264,RedFarm Hudson,Chinese,9.12,Weekday,5.0,29,26,2.7,Clear,Light,23:15
1478406,129122,Sarabeth's East,American,12.13,Weekend,0.0,34,30,3.9,Cloudy,Moderate,1:45
1477701,328551,Kanoyama,Japanese,32.98,Weekend,5.0,35,16,4.1,Stormy,Light,18:24
1477318,42408,UVA Wine Bar & Restaurant,Italian,14.65,Weekday,5.0,32,25,4.9,Cloudy,Light,12:29
1477438,94132,Parm,Italian,31.33,Weekend,0.0,24,16,1.5,Snowy,Light,5:45
1478376,67133,RedFarm Broadway,Chinese,9.65,Weekend,5.0,30,20,2.9,Cloudy,Light,16:56
1477367,343554,Blue Ribbon Fried Chicken,American,12.95,Weekend,5.0,27,28,4.8,Clear,Moderate,2:24
1477754,133222,P.J. Clarke's,American,21.34,Weekday,5.0,25,28,4.4,Cloudy,Moderate,0:30
1478280,91722,Shake Shack,American,19.40,Weekend,5.0,32,15,3.2,Clear,Light,12:14
1478412,43018,RedFarm Hudson,Chinese,6.69,Weekend,0.0,24,20,1.6,Rainy,Light,19:19
1476887,142356,Blue Ribbon Sushi,Japanese,12.13,Weekday,0.0,26,27,3.8,Stormy,Moderate,20:56
1478382,144997,Nobu Next Door,Japanese,15.91,Weekend,4.0,26,15,1.2,Clear,Light,18:33
1478115,93308,Shake Shack,American,5.77,Weekend,4.0,28,18,3.4,Stormy,Light,19:05
1476782,367449,The Meatball Shop,Italian,12.23,Weekend,5.0,24,17,2.7,Cloudy,Light,18:33
1478178,125834,The Meatball Shop,Italian,12.23,Weekend,5.0,25,19,3.3,Clear,Light,16:07
1478294,390459,Shake Shack,American,12.18,Weekend,0.0,35,29,4.1,Clear,Heavy,12:20
1477854,58025,Tamarind TriBeCa,Indian,11.64,Weekend,0.0,33,23,3.2,Clear,Moderate,18:55
1477189,54630,V-Nam Cafe,Vietnamese,22.26,Weekend,5.0,33,26,5.0,Clear,Moderate,21:57
1476894,384698,Don's Bogam BBQ & Wine Bar,Korean,14.07,Weekend,3.0,33,16,2.6,Clear,Light,20:10
1476807,79215,Blue Ribbon Sushi,Japanese,16.49,Weekend,3.0,24,30,2.1,Stormy,Light,20:27
1477937,98735,The Meatball Shop,Italian,9.65,Weekday,5.0,34,28,4.5,Clear,Light,22:27
1478407,386766,Parm,Italian,12.23,Weekend,0.0,21,30,2.5,Snowy,Heavy,7:41
1478199,70001,Han Dynasty,Chinese,12.18,Weekday,0.0,26,26,5.1,Cloudy,Light,19:00
1478389,68775,Sushi of Gari Tribeca,Japanese,12.13,Weekend,0.0,25,30,4.3,Rainy,Light,13:09
1478103,130956,Blue Ribbon Sushi,Japanese,12.95,Weekend,5.0,25,16,2.8,Clear,Light,4:53
1476824,259341,Momoya,Japanese,19.40,Weekend,4.0,27,16,1.8,Stormy,Light,13:13
1478441,228541,RedFarm Hudson,Chinese,29.10,Weekend,0.0,27,28,3.5,Stormy,Moderate,9:45
1478399,264399,Han Dynasty,Chinese,29.15,Weekday,0.0,20,24,4.8,Clear,Moderate,8:57
